env_id,timestamp,env_mode,env_frequency,env_source_count,env_receiver_count,env_range_count,env_max_depth,env_ssp_type,prt_mode,prt_success,prt_error_msg,prt_freq,prt_ssp_points,prt_ssp_min_speed,prt_ssp_max_speed,prt_ssp_mean_speed,prt_ssp_std_speed,prt_depth_min,prt_depth_max,prt_depth_range,prt_source_depths,prt_receiver_depths,prt_ranges,prt_beam_angles,prt_run_time,arr_arrival_count,arr_min_time,arr_max_time,arr_mean_time,arr_std_time,arr_min_amplitude,arr_max_amplitude,arr_mean_amplitude,arr_std_amplitude,arr_angle_spread,arr_phase_variance,ray_ray_count,ray_total_points,ray_max_range,ray_max_depth,ray_avg_ray_length,ray_path_complexity,ray_turning_points,ray_bounce_count,shd_grid_size,shd_range_extent,shd_depth_extent,shd_min_tl,shd_max_tl,shd_mean_tl,shd_std_tl,shd_tl_gradient,shd_energy_distribution
B066_ray,2025-08-14 14:03:29.148738,ray,,0,0,0,1412.9,A' 0.0,ray,1,,847.8,31,1483.99,1600.0,1498.5412903225806,19.50557881188561,0.0,1612.9,1612.9,"[159.6, 259.4]","[0.0, 1412.9]","[0.0, 50.0]","[-15.6, -14.56, -13.52, -12.48, -11.44, -10.4, -9.36, -8.32, -7.28, -6.24, 15.6]",0.0938,,,,,,,,,,,,1.0,56322.0,50133.884986644094,1412.9003816178806,6225412.317673076,543.4295772079671,185.0,0.0,,,,,,,,,
B066_shd,2025-08-14 14:03:29.782134,shd,,0,0,0,1412.9,C'				! Run type,shd,1,,847.8,31,1483.99,1600.0,1498.5412903225806,19.50557881188561,0.0,1612.9,1612.9,[113.4],"[0.0, 1412.9]","[0.0, 50.0]","[-84.0, -83.9838, -83.9676, -83.9514, -83.9352, -83.919, -83.9028, -83.8866, -83.8704, -83.8542, 75.3]",1.09,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B067_arr,2025-08-14 14:03:30.103066,arr,,0,0,0,4751.0,A'				! Run type,arr,1,,865.4,52,1477.32,1600.0,1491.7076923076927,16.695924838505285,0.0,4951.0,4951.0,[71.0],"[0.0, 4751.0]","[0.0, 50.0]","[-18.2, -16.6833, -15.1667, -13.65, -12.1333, -10.6167, -9.1, -7.58333, -6.06667, -4.55, 18.2]",0.0625,33948.0,0.161863402,231.0,20.28252652514251,7.705786885485463,5.15201837e-09,201.0,0.00694410853108861,1.1063854194999054,462.0,17230.408542004294,,,,,,,,,,,,,,,,,
B067_ray,2025-08-14 14:03:30.150154,ray,,0,0,0,4751.0,A' 0.0,ray,1,,865.4,52,1477.32,1600.0,1491.7076923076927,16.695924838505285,0.0,4951.0,4951.0,[172.0],"[0.0, 4751.0]","[0.0, 50.0]","[-24.4, -21.8316, -19.2632, -16.6947, -14.1263, -11.5579, -8.98947, -6.42105, -3.85263, -1.28421, 24.4]",0.0,,,,,,,,,,,,1.0,9081.0,50396.81548913768,4751.001921774801,2000659.6825321794,138.90237244421112,59.0,0.0,,,,,,,,,
B067_shd,2025-08-14 14:03:30.253805,shd,,0,0,0,4751.0,C'				! Run type,shd,1,,865.4,52,1477.32,1600.0,1491.7076923076927,16.695924838505285,0.0,4951.0,4951.0,[81.9],"[0.0, 4751.0]","[0.0, 50.0]","[-76.6, -76.58, -76.5599, -76.5399, -76.5198, -76.4998, -76.4797, -76.4597, -76.4396, -76.4196, 80.9]",1.09,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B068_arr,2025-08-14 14:03:30.589200,arr,,0,0,0,576.7,A'				! Run type,arr,1,,2333.0,26,1493.73,1600.0,1505.982692307692,19.360409356307187,0.0,776.7,776.7,"[44.9, 251.6]","[0.0, 576.7]","[0.0, 50.0]","[-10.6, -9.59048, -8.58095, -7.57143, -6.5619, -5.55238, -4.54286, -3.53333, -2.52381, -1.51429, 10.6]",0.5,239575.0,0.174729109,262.999969,19.835350628821082,8.297019926943221,2.13474305e-09,201.0,0.0010374112752068235,0.419943907688889,525.999939,254453.64153004563,,,,,,,,,,,,,,,,,
B068_ray,2025-08-14 14:03:30.917812,ray,,0,0,0,576.7,A' 0.0,ray,1,,2333.0,26,1493.73,1600.0,1505.982692307692,19.360409356307187,0.0,776.7,776.7,"[211.4, 220.5]","[0.0, 576.7]","[0.0, 50.0]","[-15.9, -14.8034, -13.7069, -12.6103, -11.5138, -10.4172, -9.32069, -8.22414, -7.12759, -6.03103, 15.9]",0.141,,,,,,,,,,,,1.0,105322.0,50054.68126753143,576.7001694935262,6005890.05340344,553.042130048319,164.0,0.0,,,,,,,,,
B068_shd,2025-08-14 14:03:32.099226,shd,,0,0,0,576.7,C'				! Run type,shd,1,,2333.0,26,1493.73,1600.0,1505.982692307692,19.360409356307187,0.0,776.7,776.7,[191.6],"[0.0, 576.7]","[0.0, 50.0]","[-89.0, -88.9915, -88.983, -88.9745, -88.966, -88.9575, -88.949, -88.9405, -88.932, -88.9235, 87.0]",2.64,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B069_arr,2025-08-14 14:03:32.420163,arr,,0,0,0,3136.3,A'				! Run type,arr,1,,1798.0,42,1480.81,1600.0,1497.2909523809524,17.71109146827864,0.0,3336.3,3336.3,[124.9],"[0.0, 3136.3]","[0.0, 50.0]","[-14.1, -12.6158, -11.1316, -9.64737, -8.16316, -6.67895, -5.19474, -3.71053, -2.22632, -0.742105, 14.1]",0.0781,34820.0,0.13759771,205.499985,16.9632094937637,7.176318481702407,1.65301095e-09,201.0,0.007008489628359206,1.1004057757593446,410.999969,22876.081727395103,,,,,,,,,,,,,,,,,
B069_ray,2025-08-14 14:03:32.468006,ray,,0,0,0,3136.3,A' 0.0,ray,1,,1798.0,42,1480.81,1600.0,1497.2909523809524,17.71109146827864,0.0,3336.3,3336.3,[190.4],"[0.0, 3136.3]","[0.0, 50.0]","[-20.2, -18.2762, -16.3524, -14.4286, -12.5048, -10.581, -8.65714, -6.73333, -4.80952, -2.88571, 20.2]",0.0312,,,,,,,,,,,,1.0,12959.0,50299.38044673021,3136.3011320113137,2196815.2034235667,157.4754930442111,65.0,0.0,,,,,,,,,
B069_shd,2025-08-14 14:03:32.613228,shd,,0,0,0,3136.3,C'				! Run type,shd,1,,1798.0,42,1480.81,1600.0,1497.2909523809524,17.71109146827864,0.0,3336.3,3336.3,[103.3],"[0.0, 3136.3]","[0.0, 50.0]","[-89.0, -88.9918, -88.9836, -88.9754, -88.9673, -88.9591, -88.9509, -88.9427, -88.9345, -88.9263, 70.6]",2.45,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B070_arr,2025-08-14 14:03:32.931301,arr,,0,0,0,2599.3,A'				! Run type,arr,1,,821.7,37,1460.0,1600.0,1466.725945945946,22.65552500593124,0.0,2799.3,2799.3,"[193.0, 282.2, 287.8]","[0.0, 2599.3]","[0.0, 50.0]","[-13.1, -12.052, -11.004, -9.956, -8.908, -7.86, -6.812, -5.764, -4.716, -3.668, 13.1]",0.391,172459.0,0.170511171,249.0,23.029536144924315,7.8712574659838,3.49850149e-11,201.0,0.0013988453455645125,0.49213873982177503,498.0,24480.81534556434,,,,,,,,,,,,,,,,,
B070_ray,2025-08-14 14:03:33.165524,ray,,0,0,0,2599.3,A' 0.0,ray,1,,821.7,37,1460.0,1600.0,1466.725945945946,22.65552500593124,0.0,2799.3,2799.3,[67.3],"[0.0, 2599.3]","[0.0, 50.0]","[-11.6, -10.7714, -9.94286, -9.11429, -8.28571, -7.45714, -6.62857, -5.8, -4.97143, -4.14286, 11.6]",0.0156,,,,,,,,,,,,1.0,9718.0,50240.26589650738,2599.300403360196,2867691.0260442263,189.04351731037679,86.0,0.0,,,,,,,,,
B070_shd,2025-08-14 14:03:33.274154,shd,,0,0,0,2599.3,C'				! Run type,shd,1,,821.7,37,1460.0,1600.0,1466.725945945946,22.65552500593124,0.0,2799.3,2799.3,[84.5],"[0.0, 2599.3]","[0.0, 50.0]","[-79.7, -79.6788, -79.6577, -79.6365, -79.6153, -79.5941, -79.573, -79.5518, -79.5306, -79.5095, 75.1]",0.812,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B071_arr,2025-08-14 14:03:33.594883,arr,,0,0,0,994.2,A'				! Run type,arr,1,,1564.0,34,1476.33,1600.0,1490.7444117647058,20.481753456527574,0.0,1194.2,1194.2,"[149.2, 162.5, 246.4]","[0.0, 994.2]","[0.0, 50.0]","[-22.7, -20.5381, -18.3762, -16.2143, -14.0524, -11.8905, -9.72857, -7.56667, -5.40476, -3.24286, 22.7]",0.656,355039.0,0.147822767,221.0,17.94922940593204,7.733554836767454,2.17605708e-11,201.0,0.0007131598923507561,0.34461731699714393,442.0,194037.95033571555,,,,,,,,,,,,,,,,,
B071_ray,2025-08-14 14:03:34.072141,ray,,0,0,0,994.2,A' 0.0,ray,1,,1564.0,34,1476.33,1600.0,1490.7444117647058,20.481753456527574,0.0,1194.2,1194.2,"[159.2, 234.9]","[0.0, 994.2]","[0.0, 50.0]","[-10.7, -10.1216, -9.54324, -8.96486, -8.38649, -7.80811, -7.22973, -6.65135, -6.07297, -5.49459, 10.7]",0.0938,,,,,,,,,,,,1.0,81964.0,50095.928889228584,994.2002330234001,7602774.908953791,672.7213320914204,227.0,0.0,,,,,,,,,
B071_shd,2025-08-14 14:03:34.982275,shd,,0,0,0,994.2,C'				! Run type,shd,1,,1564.0,34,1476.33,1600.0,1490.7444117647058,20.481753456527574,0.0,1194.2,1194.2,[86.7],"[0.0, 994.2]","[0.0, 50.0]","[-76.4, -76.3913, -76.3826, -76.3739, -76.3652, -76.3564, -76.3477, -76.339, -76.3303, -76.3216, 72.4]",2.44,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B072_arr,2025-08-14 14:03:35.297238,arr,,0,0,0,1525.0,A'				! Run type,arr,1,,868.3,40,1488.92,1600.0,1503.611,17.037786652027307,0.0,1725.0,1725.0,"[151.0, 201.9]","[0.0, 1525.0]","[0.0, 50.0]","[-13.3, -12.54, -11.78, -11.02, -10.26, -9.5, -8.74, -7.98, -7.22, -6.46, 13.3]",0.141,74449.0,0.193962499,292.5,19.10789205337534,8.920224286588995,2.57595567e-09,201.0,0.003269582868146914,0.751097415428329,585.0,75459.74845447311,,,,,,,,,,,,,,,,,
B072_ray,2025-08-14 14:03:35.397906,ray,,0,0,0,1525.0,A' 0.0,ray,1,,868.3,40,1488.92,1600.0,1503.611,17.037786652027307,0.0,1725.0,1725.0,"[152.7, 189.1]","[0.0, 1525.0]","[0.0, 50.0]","[-21.2, -19.181, -17.1619, -15.1429, -13.1238, -11.1048, -9.08571, -7.06667, -5.04762, -3.02857, 21.2]",0.0625,,,,,,,,,,,,1.0,50151.0,50140.53103908649,1525.0005440000232,4436854.199718182,356.7487662607373,131.0,0.0,,,,,,,,,
B072_shd,2025-08-14 14:03:35.951713,shd,,0,0,0,1525.0,C'				! Run type,shd,1,,868.3,40,1488.92,1600.0,1503.611,17.037786652027307,0.0,1725.0,1725.0,[169.1],"[0.0, 1525.0]","[0.0, 50.0]","[-72.5, -72.4837, -72.4674, -72.4511, -72.4349, -72.4186, -72.4023, -72.386, -72.3697, -72.3534, 87.0]",1.36,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B073_arr,2025-08-14 14:03:36.267640,arr,,0,0,0,5311.9,A'				! Run type,arr,1,,1111.0,55,1478.3,1600.0,1491.8830909090907,16.358895147481118,0.0,5511.9,5511.9,"[138.7, 142.2]","[0.0, 5311.9]","[0.0, 50.0]","[-10.5, -9.58696, -8.67391, -7.76087, -6.84783, -5.93478, -5.02174, -4.1087, -3.19565, -2.28261, 10.5]",0.0625,34380.0,0.187984809,278.999969,21.24196949970288,8.328154491999424,1.7655459e-10,201.0,0.006856587955700619,1.0994126064809007,557.999939,11282.641361049062,,,,,,,,,,,,,,,,,
B073_ray,2025-08-14 14:03:36.317486,ray,,0,0,0,5311.9,A' 0.0,ray,1,,1111.0,55,1478.3,1600.0,1491.8830909090907,16.358895147481118,0.0,5511.9,5511.9,"[58.5, 220.8]","[0.0, 5311.9]","[0.0, 50.0]","[-17.5, -16.1538, -14.8077, -13.4615, -12.1154, -10.7692, -9.42308, -8.07692, -6.73077, -5.38462, 17.5]",0.0156,,,,,,,,,,,,1.0,21281.0,50486.200445812196,5311.901579551268,5454297.833347562,377.83801902579324,161.0,0.0,,,,,,,,,
B073_shd,2025-08-14 14:03:36.550721,shd,,0,0,0,5311.9,C'				! Run type,shd,1,,1111.0,55,1478.3,1600.0,1491.8830909090907,16.358895147481118,0.0,5511.9,5511.9,[106.4],"[0.0, 5311.9]","[0.0, 50.0]","[-82.7, -82.6865, -82.6731, -82.6596, -82.6462, -82.6327, -82.6192, -82.6058, -82.5923, -82.5789, 71.0]",1.58,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B074_arr,2025-08-14 14:03:36.866633,arr,,0,0,0,531.9,A'				! Run type,arr,1,,2186.0,34,1487.0,1600.0,1499.1635294117646,18.08649169023389,0.0,731.9,731.9,[152.6],"[0.0, 531.9]","[0.0, 50.0]","[-15.4, -14.0, -12.6, -11.2, -9.8, -8.4, -7.0, -5.6, -4.2, -2.8, 15.4]",0.141,82855.0,0.136929736,205.0,16.071918906120946,7.2976886893849535,2.07583661e-09,201.0,0.002866264188920781,0.7082053089248936,410.0,461075.3378170547,,,,,,,,,,,,,,,,,
B074_ray,2025-08-14 14:03:36.976320,ray,,0,0,0,531.9,A' 0.0,ray,1,,2186.0,34,1487.0,1600.0,1499.1635294117646,18.08649169023389,0.0,731.9,731.9,"[57.9, 298.9]","[0.0, 531.9]","[0.0, 50.0]","[-12.7, -12.0316, -11.3632, -10.6947, -10.0263, -9.35789, -8.68947, -8.02105, -7.35263, -6.68421, 12.7]",0.219,,,,,,,,,,,,1.0,153317.0,50051.428457834765,531.900148536992,7800742.93575335,867.4002624663697,195.0,0.0,,,,,,,,,
B074_shd,2025-08-14 14:03:38.671386,shd,,0,0,0,531.9,C'				! Run type,shd,1,,2186.0,34,1487.0,1600.0,1499.1635294117646,18.08649169023389,0.0,731.9,731.9,[172.3],"[0.0, 531.9]","[0.0, 50.0]","[-88.7, -88.6901, -88.6801, -88.6702, -88.6603, -88.6503, -88.6404, -88.6305, -88.6205, -88.6106, 86.3]",3.25,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B075_arr,2025-08-14 14:03:38.986039,arr,,0,0,0,3089.2,A'				! Run type,arr,1,,1497.0,41,1484.79,1600.0,1499.6763414634147,17.836890076207784,0.0,3289.2,3289.2,"[109.3, 156.6]","[0.0, 3089.2]","[0.0, 50.0]","[-14.2, -13.3886, -12.5771, -11.7657, -10.9543, -10.1429, -9.33143, -8.52, -7.70857, -6.89714, 14.2]",0.156,68026.0,0.173244745,262.0,21.41386526154548,8.491200023937294,2.19314886e-10,201.0,0.0035380792059443783,0.7842958202221431,524.0,72900.65540983614,,,,,,,,,,,,,,,,,
B075_ray,2025-08-14 14:03:39.079784,ray,,0,0,0,3089.2,A' 0.0,ray,1,,1497.0,41,1484.79,1600.0,1499.6763414634147,17.836890076207784,0.0,3289.2,3289.2,"[120.0, 162.7, 293.4]","[0.0, 3089.2]","[0.0, 50.0]","[-18.9, -17.82, -16.74, -15.66, -14.58, -13.5, -12.42, -11.34, -10.26, -9.18, 18.9]",0.0938,,,,,,,,,,,,1.0,64454.0,50302.60256433189,3089.2010978331937,10956526.279924,814.2620329545622,323.0,0.0,,,,,,,,,
B075_shd,2025-08-14 14:03:39.804651,shd,,0,0,0,3089.2,C'				! Run type,shd,1,,1497.0,41,1484.79,1600.0,1499.6763414634147,17.836890076207784,0.0,3289.2,3289.2,[138.5],"[0.0, 3089.2]","[0.0, 50.0]","[-81.0, -80.9905, -80.981, -80.9715, -80.962, -80.9525, -80.9431, -80.9336, -80.9241, -80.9146, 87.2]",2.09,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B076_arr,2025-08-14 14:03:40.121596,arr,,0,0,0,2610.2,A'				! Run type,arr,1,,982.7,44,1460.0,1600.0,1466.1820454545455,20.763845936840386,0.0,2810.2,2810.2,[153.6],"[0.0, 2610.2]","[0.0, 50.0]","[-21.8, -20.056, -18.312, -16.568, -14.824, -13.08, -11.336, -9.592, -7.848, -6.104, 21.8]",0.156,58963.0,0.140272766,202.0,18.661222299881025,6.767743826950345,4.97150099e-10,201.0,0.003942841223904548,0.8369233385833013,404.0,31377.806482716915,,,,,,,,,,,,,,,,,
B076_ray,2025-08-14 14:03:40.199331,ray,,0,0,0,2610.2,A' 0.0,ray,1,,982.7,44,1460.0,1600.0,1466.1820454545455,20.763845936840386,0.0,2810.2,2810.2,[122.5],"[0.0, 2610.2]","[0.0, 50.0]","[-14.0, -13.1765, -12.3529, -11.5294, -10.7059, -9.88235, -9.05882, -8.23529, -7.41176, -6.58824, 14.0]",0.0156,,,,,,,,,,,,1.0,14569.0,50251.12432884536,2610.2005405250397,3476182.321397606,230.86937012226304,104.0,0.0,,,,,,,,,
B076_shd,2025-08-14 14:03:40.361020,shd,,0,0,0,2610.2,C'				! Run type,shd,1,,982.7,44,1460.0,1600.0,1466.1820454545455,20.763845936840386,0.0,2810.2,2810.2,[129.5],"[0.0, 2610.2]","[0.0, 50.0]","[-82.2, -82.1843, -82.1685, -82.1528, -82.137, -82.1213, -82.1055, -82.0898, -82.074, -82.0583, 82.4]",1.34,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B077_arr,2025-08-14 14:03:40.674974,arr,,0,0,0,918.2,A'				! Run type,arr,1,,1581.0,26,1476.44,1600.0,1491.9715384615386,22.729286206990526,0.0,1118.2,1118.2,"[176.6, 229.9, 275.0]","[0.0, 918.2]","[0.0, 50.0]","[-17.9, -16.5741, -15.2481, -13.9222, -12.5963, -11.2704, -9.94444, -8.61852, -7.29259, -5.96667, 17.9]",0.578,263857.0,0.186900288,280.0,21.387993052956734,8.524297982526111,3.40010908e-09,201.0,0.0009042040150005568,0.395927187861391,560.0,204262.79952306623,,,,,,,,,,,,,,,,,
B077_ray,2025-08-14 14:03:41.025801,ray,,0,0,0,918.2,A' 0.0,ray,1,,1581.0,26,1476.44,1600.0,1491.9715384615386,22.729286206990526,0.0,1118.2,1118.2,"[140.2, 215.6]","[0.0, 918.2]","[0.0, 50.0]","[-13.7, -12.6462, -11.5923, -10.5385, -9.48462, -8.43077, -7.37692, -6.32308, -5.26923, -4.21538, 13.7]",0.0938,,,,,,,,,,,,1.0,59326.0,50089.359611596534,918.200240371959,5401967.781314081,400.9984003902631,161.0,0.0,,,,,,,,,
B077_shd,2025-08-14 14:03:41.680820,shd,,0,0,0,918.2,C'				! Run type,shd,1,,1581.0,26,1476.44,1600.0,1491.9715384615386,22.729286206990526,0.0,1118.2,1118.2,[192.6],"[0.0, 918.2]","[0.0, 50.0]","[-70.8, -70.7922, -70.7845, -70.7767, -70.769, -70.7612, -70.7534, -70.7457, -70.7379, -70.7302, 72.0]",2.17,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B078_arr,2025-08-14 14:03:41.996414,arr,,0,0,0,1507.2,A'				! Run type,arr,1,,809.0,32,1486.12,1600.0,1500.9187499999998,18.99142763031521,0.0,1707.2,1707.2,[170.9],"[0.0, 1507.2]","[0.0, 50.0]","[-14.3, -13.1083, -11.9167, -10.725, -9.53333, -8.34167, -7.15, -5.95833, -4.76667, -3.575, 14.3]",0.188,75698.0,0.148841754,223.5,18.92461909991991,7.401952507115346,9.02122821e-10,201.0,0.0031953397479336666,0.7441745125861802,447.0,51956.87685173507,,,,,,,,,,,,,,,,,
B078_ray,2025-08-14 14:03:42.098077,ray,,0,0,0,1507.2,A' 0.0,ray,1,,809.0,32,1486.12,1600.0,1500.9187499999998,18.99142763031521,0.0,1707.2,1707.2,[97.0],"[0.0, 1507.2]","[0.0, 50.0]","[-21.3, -20.0471, -18.7941, -17.5412, -16.2882, -15.0353, -13.7824, -12.5294, -11.2765, -10.0235, 21.3]",0.0469,,,,,,,,,,,,1.0,33427.0,50142.283991050426,1507.2005805467368,3514363.261157942,280.14221850043737,92.0,0.0,,,,,,,,,
B078_shd,2025-08-14 14:03:42.464740,shd,,0,0,0,1507.2,C'				! Run type,shd,1,,809.0,32,1486.12,1600.0,1500.9187499999998,18.99142763031521,0.0,1707.2,1707.2,[161.5],"[0.0, 1507.2]","[0.0, 50.0]","[-85.0, -84.9807, -84.9614, -84.942, -84.9227, -84.9034, -84.8841, -84.8647, -84.8454, -84.8261, 79.1]",0.953,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B079_arr,2025-08-14 14:03:42.781105,arr,,0,0,0,4891.1,A'				! Run type,arr,1,,954.3,54,1477.08,1600.0,1491.6646296296296,16.424751952911723,0.0,5091.1,5091.1,"[174.2, 257.3]","[0.0, 4891.1]","[0.0, 50.0]","[-18.8, -17.6941, -16.5882, -15.4824, -14.3765, -13.2706, -12.1647, -11.0588, -9.95294, -8.84706, 18.8]",0.125,60252.0,0.198899627,297.000031,22.562145476519333,8.547733668710812,3.6086284e-10,201.0,0.003938477847130747,0.8311735822295037,594.000061,16120.929117900456,,,,,,,,,,,,,,,,,
B079_ray,2025-08-14 14:03:42.863830,ray,,0,0,0,4891.1,A' 0.0,ray,1,,954.3,54,1477.08,1600.0,1491.6646296296296,16.424751952911723,0.0,5091.1,5091.1,[94.8],"[0.0, 4891.1]","[0.0, 50.0]","[-18.4, -17.3486, -16.2971, -15.2457, -14.1943, -13.1429, -12.0914, -11.04, -9.98857, -8.93714, 18.4]",0.0156,,,,,,,,,,,,1.0,13057.0,50447.6047124024,4891.101492439956,3605912.6437880653,255.15620752851257,107.0,0.0,,,,,,,,,
B079_shd,2025-08-14 14:03:43.010340,shd,,0,0,0,4891.1,C'				! Run type,shd,1,,954.3,54,1477.08,1600.0,1491.6646296296296,16.424751952911723,0.0,5091.1,5091.1,[124.5],"[0.0, 4891.1]","[0.0, 50.0]","[-87.1, -87.0817, -87.0634, -87.045, -87.0267, -87.0084, -86.9901, -86.9718, -86.9534, -86.9351, 88.4]",1.42,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B080_arr,2025-08-14 14:03:43.326288,arr,,0,0,0,556.8,A'				! Run type,arr,1,,1941.0,30,1489.51,1600.0,1500.5099999999998,18.99357189507369,0.0,756.8,756.8,"[76.3, 194.6, 210.3]","[0.0, 556.8]","[0.0, 50.0]","[-19.7, -18.4688, -17.2375, -16.0063, -14.775, -13.5437, -12.3125, -11.0812, -9.85, -8.61875, 19.7]",1.06,524920.0,0.144243941,216.5,17.194634867266213,7.369269945094144,2.33454422e-10,201.0,0.0005003039827562499,0.284599468128092,433.0,372418.6128139323,,,,,,,,,,,,,,,,,
B080_ray,2025-08-14 14:03:44.044129,ray,,0,0,0,556.8,A' 0.0,ray,1,,1941.0,30,1489.51,1600.0,1500.5099999999998,18.99357189507369,0.0,756.8,756.8,[95.5],"[0.0, 556.8]","[0.0, 50.0]","[-23.0, -21.5625, -20.125, -18.6875, -17.25, -15.8125, -14.375, -12.9375, -11.5, -10.0625, 23.0]",0.109,,,,,,,,,,,,1.0,70853.0,50050.72091460262,556.8002291199335,3201117.047861539,288.256300851809,63.0,0.0,,,,,,,,,
B080_shd,2025-08-14 14:03:44.832046,shd,,0,0,0,556.8,C'				! Run type,shd,1,,1941.0,30,1489.51,1600.0,1500.5099999999998,18.99357189507369,0.0,756.8,756.8,[181.3],"[0.0, 556.8]","[0.0, 50.0]","[-89.5, -89.4904, -89.4807, -89.4711, -89.4614, -89.4518, -89.4421, -89.4325, -89.4228, -89.4132, 81.2]",2.86,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B081_arr,2025-08-14 14:03:45.147927,arr,,0,0,0,2846.6,A'				! Run type,arr,1,,1329.0,36,1477.32,1600.0,1496.3980555555556,19.782023660587022,0.0,3046.6,3046.6,"[142.6, 144.7]","[0.0, 2846.6]","[0.0, 50.0]","[-20.0, -18.8889, -17.7778, -16.6667, -15.5556, -14.4444, -13.3333, -12.2222, -11.1111, -10.0, 20.0]",0.25,111590.0,0.14135921,210.499985,18.28454981738343,7.303735831856747,1.15163233e-10,201.0,0.0022056765652119733,0.6146963289544878,420.999969,28880.82909654716,,,,,,,,,,,,,,,,,
B081_ray,2025-08-14 14:03:45.295444,ray,,0,0,0,2846.6,A' 0.0,ray,1,,1329.0,36,1477.32,1600.0,1496.3980555555556,19.782023660587022,0.0,3046.6,3046.6,"[109.8, 186.9, 222.0]","[0.0, 2846.6]","[0.0, 50.0]","[-24.2, -22.8556, -21.5111, -20.1667, -18.8222, -17.4778, -16.1333, -14.7889, -13.4444, -12.1, 24.2]",0.0938,,,,,,,,,,,,1.0,69338.0,50261.96430971442,2846.6012314904583,11334234.311692897,835.4678412794333,332.0,0.0,,,,,,,,,
B081_shd,2025-08-14 14:03:46.067647,shd,,0,0,0,2846.6,C'				! Run type,shd,1,,1329.0,36,1477.32,1600.0,1496.3980555555556,19.782023660587022,0.0,3046.6,3046.6,[178.6],"[0.0, 2846.6]","[0.0, 50.0]","[-84.7, -84.6862, -84.6725, -84.6587, -84.6449, -84.6311, -84.6174, -84.6036, -84.5898, -84.5761, 80.3]",1.27,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B082_arr,2025-08-14 14:03:46.386115,arr,,0,0,0,2316.5,A'				! Run type,arr,1,,642.8,43,1460.0,1600.0,1466.4346511627907,21.10217550218044,0.0,2516.5,2516.5,[190.0],"[0.0, 2316.5]","[0.0, 50.0]","[-15.0, -14.0323, -13.0645, -12.0968, -11.129, -10.1613, -9.19355, -8.22581, -7.25806, -6.29032, 15.0]",0.141,57560.0,0.158240795,231.0,20.730131302278664,7.4920890838924175,4.55116583e-10,201.0,0.004086087229210828,0.848997273458465,462.0,30468.2367564392,,,,,,,,,,,,,,,,,
B082_ray,2025-08-14 14:03:46.466847,ray,,0,0,0,2316.5,A' 0.0,ray,1,,642.8,43,1460.0,1600.0,1466.4346511627907,21.10217550218044,0.0,2516.5,2516.5,[54.5],"[0.0, 2316.5]","[0.0, 50.0]","[-21.6, -19.872, -18.144, -16.416, -14.688, -12.96, -11.232, -9.504, -7.776, -6.048, 21.6]",0.0156,,,,,,,,,,,,1.0,16430.0,50198.224172164475,2316.5008241274563,2591158.2436941676,185.28726181665462,67.0,0.0,,,,,,,,,
B082_shd,2025-08-14 14:03:46.648637,shd,,0,0,0,2316.5,C'				! Run type,shd,1,,642.8,43,1460.0,1600.0,1466.4346511627907,21.10217550218044,0.0,2516.5,2516.5,[111.2],"[0.0, 2316.5]","[0.0, 50.0]","[-87.7, -87.6743, -87.6486, -87.6229, -87.5971, -87.5714, -87.5457, -87.52, -87.4943, -87.4686, 83.5]",0.891,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B083_arr,2025-08-14 14:03:46.964831,arr,,0,0,0,915.2,A'				! Run type,arr,1,,1421.0,27,1475.88,1600.0,1494.3207407407403,21.98686003653359,0.0,1115.2,1115.2,[103.5],"[0.0, 915.2]","[0.0, 50.0]","[-24.8, -22.8923, -20.9846, -19.0769, -17.1692, -15.2615, -13.3538, -11.4462, -9.53846, -7.63077, 24.8]",0.25,155841.0,0.160499543,240.0,19.64108987330806,8.233858969205142,3.80627779e-10,201.0,0.0015895056786317796,0.5206794911452409,480.0,225415.90558922687,,,,,,,,,,,,,,,,,
