env_id,timestamp,env_mode,env_frequency,env_source_count,env_receiver_count,env_range_count,env_max_depth,env_ssp_type,prt_mode,prt_success,prt_error_msg,prt_freq,prt_ssp_points,prt_ssp_min_speed,prt_ssp_max_speed,prt_ssp_mean_speed,prt_ssp_std_speed,prt_depth_min,prt_depth_max,prt_depth_range,prt_source_depths,prt_receiver_depths,prt_ranges,prt_beam_angles,prt_run_time,arr_arrival_count,arr_min_time,arr_max_time,arr_mean_time,arr_std_time,arr_min_amplitude,arr_max_amplitude,arr_mean_amplitude,arr_std_amplitude,arr_angle_spread,arr_phase_variance,ray_ray_count,ray_total_points,ray_max_range,ray_max_depth,ray_avg_ray_length,ray_path_complexity,ray_turning_points,ray_bounce_count,shd_grid_size,shd_range_extent,shd_depth_extent,shd_min_tl,shd_max_tl,shd_mean_tl,shd_std_tl,shd_tl_gradient,shd_energy_distribution
B022_ray,2025-08-01 17:59:06.040005,ray,,0,0,0,2577.0,A' 0.0,ray,1,,648.2,37,1460.0,1600.0,1466.9483783783785,22.64200324361466,0.0,2777.0,2777.0,[],[],[],[],,,,,,,,,,,,,1.0,50141.0,50254.11964460579,2577.000986030001,9725914.700333662,628.0804704104307,287.0,0.0,,,,,,,,,
B022_shd,2025-08-01 17:59:06.630197,shd,,0,0,0,2577.0,C'				! Run type,shd,1,,648.2,37,1460.0,1600.0,1466.9483783783785,22.64200324361466,0.0,2777.0,2777.0,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B023_arr,2025-08-01 17:59:06.914293,arr,,0,0,0,1083.7,A'				! Run type,arr,1,,1212.0,28,1480.93,1600.0,1494.3178571428575,21.314463124022286,0.0,1283.7,1283.7,[],[],[],[],,269717.0,0.161304176,241.0,21.66476336851001,7.567652960530602,3.78940018e-10,201.0,0.0009216396442118495,0.3957838062427919,482.0,91178.44505076656,,,,,,,,,,,,,,,,,
B023_ray,2025-08-01 17:59:07.349172,ray,,0,0,0,1083.7,A' 0.0,ray,1,,1212.0,28,1480.93,1600.0,1494.3178571428575,21.314463124022286,0.0,1283.7,1283.7,[],[],[],[],,,,,,,,,,,,,1.0,78985.0,50107.50428482525,1083.7003838354913,7054602.718473952,563.7321048888689,181.0,0.0,,,,,,,,,
B023_shd,2025-08-01 17:59:08.275079,shd,,0,0,0,1083.7,C'				! Run type,shd,1,,1212.0,28,1480.93,1600.0,1494.3178571428575,21.314463124022286,0.0,1283.7,1283.7,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B024_arr,2025-08-01 17:59:08.560085,arr,,0,0,0,1463.5,A'				! Run type,arr,1,,1015.0,31,1484.73,1600.0,1500.1619354838708,19.501760453098363,0.0,1663.5,1663.5,[],[],[],[],,162925.0,0.166097611,250.0,22.114517511667454,8.235270552960444,2.64770428e-10,201.0,0.0015375069038326295,0.5108406821023928,500.0,47719.39528426508,,,,,,,,,,,,,,,,,
B024_ray,2025-08-01 17:59:08.795077,ray,,0,0,0,1463.5,A' 0.0,ray,1,,1015.0,31,1484.73,1600.0,1500.1619354838708,19.501760453098363,0.0,1663.5,1663.5,[],[],[],[],,,,,,,,,,,,,1.0,43294.0,50144.32029532,1463.500347004923,5604422.505095181,418.44516283147834,167.0,0.0,,,,,,,,,
B024_shd,2025-08-01 17:59:09.313769,shd,,0,0,0,1463.5,C'				! Run type,shd,1,,1015.0,31,1484.73,1600.0,1500.1619354838708,19.501760453098363,0.0,1663.5,1663.5,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B025_arr,2025-08-01 17:59:09.682932,arr,,0,0,0,4867.8,A'				! Run type,arr,1,,1156.0,54,1482.69,1600.0,1496.1766666666667,15.655715084748278,0.0,5067.8,5067.8,[],[],[],[],,59100.0,0.155603394,230.0,20.668724078509104,7.780111512721866,1.0459934e-09,201.0,0.003930834265205682,0.8359527724625256,460.0,15395.741431616,,,,,,,,,,,,,,,,,
B025_ray,2025-08-01 17:59:09.764941,ray,,0,0,0,4867.8,A' 0.0,ray,1,,1156.0,54,1482.69,1600.0,1496.1766666666667,15.655715084748278,0.0,5067.8,5067.8,[],[],[],[],,,,,,,,,,,,,1.0,13289.0,50360.681155866834,4867.801436247567,3114729.7556775315,215.0356688680911,92.0,0.0,,,,,,,,,
B025_shd,2025-08-01 17:59:09.917937,shd,,0,0,0,4867.8,C'				! Run type,shd,1,,1156.0,54,1482.69,1600.0,1496.1766666666667,15.655715084748278,0.0,5067.8,5067.8,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B026_arr,2025-08-01 17:59:10.280113,arr,,0,0,0,593.4,A'				! Run type,arr,1,,1513.0,33,1486.23,1600.0,1497.4748484848485,18.630449517375247,0.0,793.4,793.4,[],[],[],[],,310261.0,0.161587641,242.000015,19.247238681737247,8.086301405468616,3.44861939e-09,201.0,0.0007842096278941965,0.36691684877251246,484.000031,252687.61980365304,,,,,,,,,,,,,,,,,
B026_ray,2025-08-01 17:59:10.731738,ray,,0,0,0,593.4,A' 0.0,ray,1,,1513.0,33,1486.23,1600.0,1497.4748484848485,18.630449517375247,0.0,793.4,793.4,[],[],[],[],,,,,,,,,,,,,1.0,158489.0,50057.19953120906,593.4002555464976,6761948.555963012,692.7726598882193,156.0,0.0,,,,,,,,,
B026_shd,2025-08-01 17:59:13.792283,shd,,0,0,0,593.4,C'				! Run type,shd,1,,1513.0,33,1486.23,1600.0,1497.4748484848485,18.630449517375247,0.0,793.4,793.4,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B027_arr,2025-08-01 17:59:14.190476,arr,,0,0,0,2908.6,A'				! Run type,arr,1,,1231.0,44,1483.96,1600.0,1500.5004545454542,17.059755134465846,0.0,3108.6,3108.6,[],[],[],[],,111682.0,0.159538567,239.5,21.146399769731293,8.410389205114928,4.37912928e-10,201.0,0.0021079993194262504,0.609027729695447,479.0,32735.784562309655,,,,,,,,,,,,,,,,,
B027_ray,2025-08-01 17:59:14.497752,ray,,0,0,0,2908.6,A' 0.0,ray,1,,1231.0,44,1483.96,1600.0,1500.5004545454542,17.059755134465846,0.0,3108.6,3108.6,[],[],[],[],,,,,,,,,,,,,1.0,17806.0,50257.52316330277,2908.600751601501,3096542.099476675,237.32883813022067,92.0,0.0,,,,,,,,,
B027_shd,2025-08-01 17:59:15.109854,shd,,0,0,0,2908.6,C'				! Run type,shd,1,,1231.0,44,1483.96,1600.0,1500.5004545454542,17.059755134465846,0.0,3108.6,3108.6,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B028_arr,2025-08-01 17:59:15.510360,arr,,0,0,0,2688.3,A'				! Run type,arr,1,,749.6,40,1460.0,1600.0,1467.401,21.64522878141971,0.0,2888.3,2888.3,[],[],[],[],,61759.0,0.177902013,259.0,24.122811088782246,7.90937569382437,1.61308478e-09,201.0,0.0038869294711884887,0.8231269417698159,518.0,21524.721794602356,,,,,,,,,,,,,,,,,
B028_ray,2025-08-01 17:59:15.683935,ray,,0,0,0,2688.3,A' 0.0,ray,1,,749.6,40,1460.0,1600.0,1467.401,21.64522878141971,0.0,2888.3,2888.3,[],[],[],[],,,,,,,,,,,,,1.0,16582.0,50244.48584182239,2688.3007523996293,3490385.361354261,240.86349741699726,104.0,0.0,,,,,,,,,
B028_shd,2025-08-01 17:59:16.244092,shd,,0,0,0,2688.3,C'				! Run type,shd,1,,749.6,40,1460.0,1600.0,1467.401,21.64522878141971,0.0,2888.3,2888.3,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B029_arr,2025-08-01 17:59:16.638007,arr,,0,0,0,1087.3,A'				! Run type,arr,1,,1238.0,27,1479.64,1600.0,1495.1296296296298,21.834493011013805,0.0,1287.3,1287.3,[],[],[],[],,99551.0,0.157335877,234.5,19.06564182696519,7.872064476162886,6.51004584e-10,201.0,0.0024381039093454406,0.6489259172176987,469.0,133900.79142615787,,,,,,,,,,,,,,,,,
B029_ray,2025-08-01 17:59:16.913170,ray,,0,0,0,1087.3,A' 0.0,ray,1,,1238.0,27,1479.64,1600.0,1495.1296296296298,21.834493011013805,0.0,1287.3,1287.3,[],[],[],[],,,,,,,,,,,,,1.0,26165.0,50107.21507517634,1087.3002006034037,3070942.6532871122,277.97552476637605,75.0,0.0,,,,,,,,,
B029_shd,2025-08-01 17:59:17.807865,shd,,0,0,0,1087.3,C'				! Run type,shd,1,,1238.0,27,1479.64,1600.0,1495.1296296296298,21.834493011013805,0.0,1287.3,1287.3,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B030_arr,2025-08-01 17:59:18.206465,arr,,0,0,0,1440.9,A'				! Run type,arr,1,,1035.0,31,1488.22,1600.0,1504.2677419354836,18.78571071743652,0.0,1640.9,1640.9,[],[],[],[],,74815.0,0.157261208,237.5,20.17131838010319,7.903803770395198,7.31105898e-10,201.0,0.003273968179959301,0.7507193037130031,475.0,73978.34480207783,,,,,,,,,,,,,,,,,
B030_ray,2025-08-01 17:59:18.403034,ray,,0,0,0,1440.9,A' 0.0,ray,1,,1035.0,31,1488.22,1600.0,1504.2677419354836,18.78571071743652,0.0,1640.9,1640.9,[],[],[],[],,,,,,,,,,,,,1.0,62103.0,50132.86847838913,1440.9004613824438,6373841.316217078,484.8920508559078,168.0,0.0,,,,,,,,,
B030_shd,2025-08-01 17:59:20.460651,shd,,0,0,0,1440.9,C'				! Run type,shd,1,,1035.0,31,1488.22,1600.0,1504.2677419354836,18.78571071743652,0.0,1640.9,1640.9,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B031_arr,2025-08-01 17:59:20.858413,arr,,0,0,0,5390.4,A'				! Run type,arr,1,,868.0,55,1480.83,1600.0,1496.2696363636367,15.938655579626236,0.0,5590.4,5590.4,[],[],[],[],,141367.0,0.157676727,237.0,21.79732840637386,8.133991243398434,2.64154754e-10,201.0,0.001725955416487631,0.545071680527511,474.0,14619.103277307755,,,,,,,,,,,,,,,,,
B031_ray,2025-08-01 17:59:21.243440,ray,,0,0,0,5390.4,A' 0.0,ray,1,,868.0,55,1480.83,1600.0,1496.2696363636367,15.938655579626236,0.0,5590.4,5590.4,[],[],[],[],,,,,,,,,,,,,1.0,22864.0,50513.55641265756,5390.401801965728,6269291.94023026,429.70156821229983,185.0,0.0,,,,,,,,,
B031_shd,2025-08-01 17:59:22.023817,shd,,0,0,0,5390.4,C'				! Run type,shd,1,,868.0,55,1480.83,1600.0,1496.2696363636367,15.938655579626236,0.0,5590.4,5590.4,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B032_arr,2025-08-01 17:59:22.425641,arr,,0,0,0,497.7,A'				! Run type,arr,1,,1525.0,27,1491.58,1600.0,1503.0933333333337,19.491359529193858,0.0,697.7,697.7,[],[],[],[],,234510.0,0.170795798,256.5,20.241580707229737,8.198916231086079,4.49787896e-09,201.0,0.0010093356209444236,0.4199705430706385,513.0,429856.26974129875,,,,,,,,,,,,,,,,,
B032_ray,2025-08-01 17:59:23.015608,ray,,0,0,0,497.7,A' 0.0,ray,1,,1525.0,27,1491.58,1600.0,1503.0933333333337,19.491359529193858,0.0,697.7,697.7,[],[],[],[],,,,,,,,,,,,,1.0,151401.0,50049.034765204946,497.7001896713611,6175595.458423059,569.2984095582511,144.0,0.0,,,,,,,,,
B032_shd,2025-08-01 17:59:25.761421,shd,,0,0,0,497.7,C'				! Run type,shd,1,,1525.0,27,1491.58,1600.0,1503.0933333333337,19.491359529193858,0.0,697.7,697.7,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B033_arr,2025-08-01 17:59:26.101989,arr,,0,0,0,3127.1,A'				! Run type,arr,1,,1536.0,41,1480.25,1600.0,1498.8202439024392,18.186111490915913,0.0,3327.1,3327.1,[],[],[],[],,207836.0,0.192745358,291.0,22.194031582846076,8.54519717170017,2.37311282e-10,201.0,0.0012244705917593766,0.453805823451432,582.0,28532.444790862595,,,,,,,,,,,,,,,,,
B033_ray,2025-08-01 17:59:26.436352,ray,,0,0,0,3127.1,A' 0.0,ray,1,,1536.0,41,1480.25,1600.0,1498.8202439024392,18.186111490915913,0.0,3327.1,3327.1,[],[],[],[],,,,,,,,,,,,,1.0,33285.0,50256.62042179483,3127.1010893569737,6071546.860536938,431.5530682737857,173.0,0.0,,,,,,,,,
B033_shd,2025-08-01 17:59:26.874395,shd,,0,0,0,3127.1,C'				! Run type,shd,1,,1536.0,41,1480.25,1600.0,1498.8202439024392,18.186111490915913,0.0,3327.1,3327.1,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B034_arr,2025-08-01 17:59:27.172260,arr,,0,0,0,2438.8,A'				! Run type,arr,1,,717.5,38,1460.0,1600.0,1465.5697368421054,22.31434604474064,0.0,2638.8,2638.8,[],[],[],[],,74490.0,0.152331203,222.0,20.59833338011308,7.204086652392574,1.71489586e-10,201.0,0.0032559253666003445,0.7508907357496568,444.0,28835.76367614185,,,,,,,,,,,,,,,,,
B034_ray,2025-08-01 17:59:27.296993,ray,,0,0,0,2438.8,A' 0.0,ray,1,,717.5,38,1460.0,1600.0,1465.5697368421054,22.31434604474064,0.0,2638.8,2638.8,[],[],[],[],,,,,,,,,,,,,1.0,10032.0,50207.67169190009,2438.8003622820215,2369311.414907819,159.1214430339243,71.0,0.0,,,,,,,,,
B034_shd,2025-08-01 17:59:27.435975,shd,,0,0,0,2438.8,C'				! Run type,shd,1,,717.5,38,1460.0,1600.0,1465.5697368421054,22.31434604474064,0.0,2638.8,2638.8,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B035_arr,2025-08-01 17:59:27.801184,arr,,0,0,0,931.2,A'				! Run type,arr,1,,1156.0,31,1478.13,1600.0,1491.5909677419352,20.801398581211874,0.0,1131.2,1131.2,[],[],[],[],,99878.0,0.152469859,227.999985,20.02521487630851,7.334195085641199,3.59167168e-10,201.0,0.002383079673764533,0.6455716693264005,455.999969,100365.22650111992,,,,,,,,,,,,,,,,,
B035_ray,2025-08-01 17:59:27.954620,ray,,0,0,0,931.2,A' 0.0,ray,1,,1156.0,31,1478.13,1600.0,1491.5909677419352,20.801398581211874,0.0,1131.2,1131.2,[],[],[],[],,,,,,,,,,,,,1.0,109205.0,50086.50593388029,931.2003217051861,7862136.482145488,646.2963665960492,233.0,0.0,,,,,,,,,
B035_shd,2025-08-01 17:59:29.272410,shd,,0,0,0,931.2,C'				! Run type,shd,1,,1156.0,31,1478.13,1600.0,1491.5909677419352,20.801398581211874,0.0,1131.2,1131.2,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B036_arr,2025-08-01 17:59:29.556144,arr,,0,0,0,1490.9,A'				! Run type,arr,1,,1307.0,40,1483.3,1600.0,1498.0887500000001,17.52072432685076,0.0,1690.9,1690.9,[],[],[],[],,210856.0,0.148221672,222.0,19.86332684767051,7.404237100340453,4.57513305e-10,201.0,0.0011661554475466773,0.44630870079188856,444.0,94498.00604358736,,,,,,,,,,,,,,,,,
B036_ray,2025-08-01 17:59:29.866861,ray,,0,0,0,1490.9,A' 0.0,ray,1,,1307.0,40,1483.3,1600.0,1498.0887500000001,17.52072432685076,0.0,1690.9,1690.9,[],[],[],[],,,,,,,,,,,,,1.0,116490.0,50148.63318012553,1490.9005683363428,10331208.199779872,900.3138935213394,282.0,0.0,,,,,,,,,
B036_shd,2025-08-01 17:59:31.421002,shd,,0,0,0,1490.9,C'				! Run type,shd,1,,1307.0,40,1483.3,1600.0,1498.0887500000001,17.52072432685076,0.0,1690.9,1690.9,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B037_arr,2025-08-01 17:59:31.728888,arr,,0,0,0,4837.3,A'				! Run type,arr,1,,1190.0,50,1475.27,1600.0,1492.9264,17.780949778906635,0.0,5037.3,5037.3,[],[],[],[],,125289.0,0.172962174,259.0,23.52766152563578,8.439446200881768,5.84686854e-10,201.0,0.0019743966547352103,0.5813009930302535,518.0,18819.84154920027,,,,,,,,,,,,,,,,,
B037_ray,2025-08-01 17:59:31.928446,ray,,0,0,0,4837.3,A' 0.0,ray,1,,1190.0,50,1475.27,1600.0,1492.9264,17.780949778906635,0.0,5037.3,5037.3,[],[],[],[],,,,,,,,,,,,,1.0,7452.0,50454.808202709835,4837.301055665071,1983533.7706481605,137.2865750347495,59.0,0.0,,,,,,,,,
B037_shd,2025-08-01 17:59:32.030526,shd,,0,0,0,4837.3,C'				! Run type,shd,1,,1190.0,50,1475.27,1600.0,1492.9264,17.780949778906635,0.0,5037.3,5037.3,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B038_arr,2025-08-01 17:59:32.441060,arr,,0,0,0,420.7,A'				! Run type,arr,1,,2057.0,29,1492.67,1600.0,1504.6444827586206,18.421095400842596,0.0,620.7,620.7,[],[],[],[],,433660.0,0.164906457,248.0,20.02871078840618,8.029101861240504,3.56787777e-09,201.0,0.0005816388424327021,0.31278117935132427,496.0,442038.42237598717,,,,,,,,,,,,,,,,,
B038_ray,2025-08-01 17:59:33.165682,ray,,0,0,0,420.7,A' 0.0,ray,1,,2057.0,29,1492.67,1600.0,1504.6444827586206,18.421095400842596,0.0,620.7,620.7,[],[],[],[],,,,,,,,,,,,,1.0,132572.0,50041.248173606386,420.7001408253019,5008241.723062585,522.081838215951,115.0,0.0,,,,,,,,,
B038_shd,2025-08-01 17:59:34.903096,shd,,0,0,0,420.7,C'				! Run type,shd,1,,2057.0,29,1492.67,1600.0,1504.6444827586206,18.421095400842596,0.0,620.7,620.7,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B039_arr,2025-08-01 17:59:35.216806,arr,,0,0,0,2848.2,A'				! Run type,arr,1,,1754.0,44,1474.13,1600.0,1496.1706818181813,18.71531803311336,0.0,3048.2,3048.2,[],[],[],[],,48727.0,0.145182967,215.0,19.12581912173446,7.292530053223265,6.46321385e-10,201.0,0.004946110425926124,0.9275343151301731,430.0,191294.55374659703,,,,,,,,,,,,,,,,,
B039_ray,2025-08-01 17:59:35.301800,ray,,0,0,0,2848.2,A' 0.0,ray,1,,1754.0,44,1474.13,1600.0,1496.1706818181813,18.71531803311336,0.0,3048.2,3048.2,[],[],[],[],,,,,,,,,,,,,1.0,55922.0,50280.35959573469,2848.200901693492,9399177.461639587,722.8502494919946,277.0,0.0,,,,,,,,,
B039_shd,2025-08-01 17:59:36.058419,shd,,0,0,0,2848.2,C'				! Run type,shd,1,,1754.0,44,1474.13,1600.0,1496.1706818181813,18.71531803311336,0.0,3048.2,3048.2,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B040_arr,2025-08-01 17:59:36.386071,arr,,0,0,0,2373.8,A'				! Run type,arr,1,,946.5,38,1460.0,1600.0,1466.9394736842105,22.437867539563374,0.0,2573.8,2573.8,[],[],[],[],,356849.0,0.180249974,262.999969,23.171853126055222,8.391797412089582,3.73492418e-11,201.0,0.0007003831514646923,0.34374224698879735,525.999939,57552.54589213567,,,,,,,,,,,,,,,,,
B040_ray,2025-08-01 17:59:36.980014,ray,,0,0,0,2373.8,A' 0.0,ray,1,,946.5,38,1460.0,1600.0,1466.9394736842105,22.437867539563374,0.0,2573.8,2573.8,[],[],[],[],,,,,,,,,,,,,1.0,64178.0,50228.72508819302,2373.8007602636208,11546721.69533028,740.152690987635,325.0,0.0,,,,,,,,,
B040_shd,2025-08-01 17:59:37.796184,shd,,0,0,0,2373.8,C'				! Run type,shd,1,,946.5,38,1460.0,1600.0,1466.9394736842105,22.437867539563374,0.0,2573.8,2573.8,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B041_arr,2025-08-01 17:59:38.091280,arr,,0,0,0,908.7,A'				! Run type,arr,1,,1343.0,31,1475.83,1600.0,1490.4245161290319,21.13952479685475,0.0,1108.7,1108.7,[],[],[],[],,124060.0,0.173293307,259.0,20.433911791531912,8.486428181788261,2.4588136e-09,201.0,0.0019844805987385404,0.5829853605585131,518.0,207956.66566220424,,,,,,,,,,,,,,,,,
B041_ray,2025-08-01 17:59:38.300014,ray,,0,0,0,908.7,A' 0.0,ray,1,,1343.0,31,1475.83,1600.0,1490.4245161290319,21.13952479685475,0.0,1108.7,1108.7,[],[],[],[],,,,,,,,,,,,,1.0,54819.0,50086.64734336358,908.7003291813603,3611404.3287333813,293.8950878409693,73.0,0.0,,,,,,,,,
B041_shd,2025-08-01 17:59:38.970027,shd,,0,0,0,908.7,C'				! Run type,shd,1,,1343.0,31,1475.83,1600.0,1490.4245161290319,21.13952479685475,0.0,1108.7,1108.7,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B042_arr,2025-08-01 17:59:39.289060,arr,,0,0,0,1515.0,A'				! Run type,arr,1,,834.3,40,1488.59,1600.0,1500.435,17.387135042898826,0.0,1715.0,1715.0,[],[],[],[],,123912.0,0.190825582,287.5,20.660828841893554,8.671472316269067,1.47399937e-09,201.0,0.0019133210769877705,0.5786456084890169,575.0,224180.31356674703,,,,,,,,,,,,,,,,,
B042_ray,2025-08-01 17:59:39.480321,ray,,0,0,0,1515.0,A' 0.0,ray,1,,834.3,40,1488.59,1600.0,1500.435,17.387135042898826,0.0,1715.0,1715.0,[],[],[],[],,,,,,,,,,,,,1.0,23978.0,50146.52498355804,1515.0004779361213,2196036.116259211,189.33928515061206,48.0,0.0,,,,,,,,,
B042_shd,2025-08-01 17:59:39.765203,shd,,0,0,0,1515.0,C'				! Run type,shd,1,,834.3,40,1488.59,1600.0,1500.435,17.387135042898826,0.0,1715.0,1715.0,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B043_arr,2025-08-01 17:59:40.060410,arr,,0,0,0,5442.1,A'				! Run type,arr,1,,908.2,56,1476.78,1600.0,1495.8719642857143,15.739918022526904,0.0,5642.1,5642.1,[],[],[],[],,59405.0,0.189619869,283.0,22.073982684056006,8.501522670507299,6.29472974e-10,201.0,0.003995381606514747,0.8370779336360978,566.0,11683.030168096166,,,,,,,,,,,,,,,,,
B043_ray,2025-08-01 17:59:40.146420,ray,,0,0,0,5442.1,A' 0.0,ray,1,,908.2,56,1476.78,1600.0,1495.8719642857143,15.739918022526904,0.0,5642.1,5642.1,[],[],[],[],,,,,,,,,,,,,1.0,20588.0,50530.85666493284,5442.101046460245,7433708.7944092555,513.9125176325005,221.0,0.0,,,,,,,,,
B043_shd,2025-08-01 17:59:40.394911,shd,,0,0,0,5442.1,C'				! Run type,shd,1,,908.2,56,1476.78,1600.0,1495.8719642857143,15.739918022526904,0.0,5642.1,5642.1,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B044_arr,2025-08-01 17:59:40.769918,arr,,0,0,0,587.0,A'				! Run type,arr,1,,2238.0,26,1492.12,1600.0,1505.0753846153846,19.771843077928395,0.0,787.0,787.0,[],[],[],[],,98256.0,0.19763799,297.000031,19.562413361499146,8.512114424455397,4.14211332e-09,201.0,0.0023731188072713657,0.6483325635514999,594.000061,373440.5884261977,,,,,,,,,,,,,,,,,
B044_ray,2025-08-01 17:59:40.909029,ray,,0,0,0,587.0,A' 0.0,ray,1,,2238.0,26,1492.12,1600.0,1505.0753846153846,19.771843077928395,0.0,787.0,787.0,[],[],[],[],,,,,,,,,,,,,1.0,105268.0,50057.20755762667,587.0001870474947,6009932.846707154,597.742820722809,142.0,0.0,,,,,,,,,
B044_shd,2025-08-01 17:59:42.201758,shd,,0,0,0,587.0,C'				! Run type,shd,1,,2238.0,26,1492.12,1600.0,1505.0753846153846,19.771843077928395,0.0,787.0,787.0,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B045_arr,2025-08-01 17:59:42.536523,arr,,0,0,0,2801.5,A'				! Run type,arr,1,,1629.0,39,1480.57,1600.0,1497.9546153846154,18.85352512045044,0.0,3001.5,3001.5,[],[],[],[],,46735.0,0.180354699,270.0,19.566292586733027,8.677993340498125,8.21253565e-10,201.0,0.005011619717936645,0.9414645734185348,540.0,29846.30767384858,,,,,,,,,,,,,,,,,
B045_ray,2025-08-01 17:59:42.603777,ray,,0,0,0,2801.5,A' 0.0,ray,1,,1629.0,39,1480.57,1600.0,1497.9546153846154,18.85352512045044,0.0,3001.5,3001.5,[],[],[],[],,,,,,,,,,,,,1.0,38755.0,50267.261882583785,2801.500706248447,7244641.515276921,538.8654447803326,215.0,0.0,,,,,,,,,
B045_shd,2025-08-01 17:59:43.069950,shd,,0,0,0,2801.5,C'				! Run type,shd,1,,1629.0,39,1480.57,1600.0,1497.9546153846154,18.85352512045044,0.0,3001.5,3001.5,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B046_arr,2025-08-01 17:59:43.375832,arr,,0,0,0,2669.0,A'				! Run type,arr,1,,706.0,36,1460.0,1600.0,1467.1361111111112,22.821643756868873,0.0,2869.0,2869.0,[],[],[],[],,138743.0,0.200827628,294.5,22.8232901931649,8.22083452418923,5.38466605e-10,201.0,0.0017287104057688541,0.5482071635750931,589.0,29474.013049413323,,,,,,,,,,,,,,,,,
B046_ray,2025-08-01 17:59:43.599767,ray,,0,0,0,2669.0,A' 0.0,ray,1,,706.0,36,1460.0,1600.0,1467.1361111111112,22.821643756868873,0.0,2869.0,2869.0,[],[],[],[],,,,,,,,,,,,,1.0,19431.0,50234.68463647029,2669.000889035317,4010634.185378906,275.17235239047085,119.0,0.0,,,,,,,,,
B046_shd,2025-08-01 17:59:43.858169,shd,,0,0,0,2669.0,C'				! Run type,shd,1,,706.0,36,1460.0,1600.0,1467.1361111111112,22.821643756868873,0.0,2869.0,2869.0,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B047_arr,2025-08-01 17:59:44.149614,arr,,0,0,0,954.3,A'				! Run type,arr,1,,1206.0,27,1480.6,1600.0,1495.2681481481482,21.665153970619375,0.0,1154.3,1154.3,[],[],[],[],,256694.0,0.159670383,240.0,19.009950215664503,8.24524927062339,9.0139185e-10,201.0,0.0009814436616685657,0.40611676405222513,480.0,171544.3950612979,,,,,,,,,,,,,,,,,
B047_ray,2025-08-01 17:59:44.550838,ray,,0,0,0,954.3,A' 0.0,ray,1,,1206.0,27,1480.6,1600.0,1495.2681481481482,21.665153970619375,0.0,1154.3,1154.3,[],[],[],[],,,,,,,,,,,,,1.0,43877.0,50086.98145285952,954.3004286233663,3181548.618268326,277.10621739707256,68.0,0.0,,,,,,,,,
B047_shd,2025-08-01 17:59:45.154899,shd,,0,0,0,954.3,C'				! Run type,shd,1,,1206.0,27,1480.6,1600.0,1495.2681481481482,21.665153970619375,0.0,1154.3,1154.3,[],[],[],[],,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B048_arr,2025-08-01 17:59:45.455448,arr,,0,0,0,1574.8,A'				! Run type,arr,1,,1052.0,40,1488.75,1600.0,1500.643,17.300098150010594,0.0,1774.8,1774.8,[],[],[],[],,125031.0,0.154607102,232.5,20.834934746744967,7.738120011060799,1.12065371e-10,201.0,0.0019012942729878437,0.5765153583349332,465.0,53421.89283960205,,,,,,,,,,,,,,,,,
